idCsfd;sTitle;sType;iYear;iRating;iRuntime;urlPoster;urlCsfd;sCountry;sGenre;sTitle_EN;sStory;sCopyright;sTags;sSeries;sEpisodes;sDirector;sActor;sAuthor;sPlatforms;sNominated;sAwarded;urlDirector1;urlActor1;urlActor2;urlActor3;urlSource
331347;Batesův motel;s;2013;79,34708683;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/166/943/166943495_mo8di0.jpg;https://www.csfd.cz/film/331347-batesuv-motel/;USA;Drama / Mysteriózní / Horor / Thriller;Bates Motel;"Krev je hustší než voda aneb Jak to bylo před Hitchcockem. Hitchcockův klasický horor Psycho (1960), natočený podle románu Roberta Blocha, patří do pomyslného zlatého fondu světové kinematografie a od doby svého vzniku vybízí k různým pokračováním, přepracováním i bezostyšným napodobeninám. A tak máme Psycho II (1983), Psycho III (1986), Psycho IV: Začátek (TV-1990) a také remake režiséra Guse Van Santa (1998), pyšnící se tím, že sleduje mistrův originál záběr po záběru (není to do důsledku pravda).Seriál Batesův motel „vychází z postav Blochova románu Psycho a ze způsobu, jak byly zobrazeny v Hitchcockově stejnojmenném filmu"". Jeho tvůrci Carlton Cuse, Kerry Ehrin a Anthony Cipriano zvolili v poslední době oblíbený přístup tzv. prequelu, tedy rekonstrukci předcházejících osudů hlavních protagonistů. Děj ovšem přenesli do současnosti a také změnili jeho místo. Příběh se neodehrává ve smyšleném kalifornském Fairvale, nýbrž ve fiktivním oregonském pobřežním městečku White Pine Bay. Tam přijíždějí čerstvě ovdovělá Norma Batesová (Vera Farmigaová) s šestnáctiletým synem Normanem (Freddie Highmore) a zabydlují se v motelu, který Norma koupila z manželovy pojistky a kde chtějí oba začít nový život.Norman se seznamuje se spolužačkami Bradley (Nicola Peltzová) a Emmou (Olivia Cookeová) a Norma zase poznává především místní představitele zákona, šerifa Romera (Nestor Carbonell) a jeho zástupce Zacka (Mike Vogel). Norman působí navenek normálním dojmem, ale je z něho cítit všudypřítomné napětí a jeho vztah k matce je přinejmenším zvláštní. Do děje první řady významně zasáhnou bývalý majitel motelu a také Normanův starší sourozenec Dylan (Max Thieriot), který se k nim nastěhuje. Poklidné městečko, kde se zdánlivě nic neděje, skrývá některá nepěkná tajemství, jež fungování Batesova motelu přímo ovlivní. (Česká televize)";V TV od 14.03.2016 A&E Television Networks;vražda, násilí, matka, vrah, střední škola, vydírání, marihuana, motel;5.0;50.0;Tucker Gates, Paul A. Edwards, Johan Renck;Freddie Highmore, Vera Farmiga, Max Thieriot, Olivia Cooke, Nestor Carbonell, Nicola Peltz, Mike Vogel, Kenny Johnson, Keegan Connor Tracy, Ian Tracey;;https://www.skyshowtime.com/cz/stream/tv/batesuv-motel/9a796a56-66d6-3a65-9f31-bfadfe19c04f<br>http://www.ceskatelevize.cz<br>http://www.ceskatelevize.cz<br>https://www.skyshowtime.com/cz/stream/tv/batesuv-motel/9a796a56-66d6-3a65-9f31-bfadfe19c04f<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Critics Choice Awards (2x)<br>The Saturn Awards (8x)<br>;The Saturn Awards (1x)<br>;;;;;
577;Fantazie;m;1940;79,33333333;120.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/967/164967839_420a6e.jpg;https://www.csfd.cz/film/577-fantazie/;USA;Animovaný / Rodinný / Fantasy / Hudební;Fantasia;Nadčasové veledílo z dílny Walta Disneyho je báječnou směsí zvuku a obrazu, dnes navíc ve skvělé digitální úpravě! Na disku navíc naleznete objevné kometáře a zajímavé bonusy. Zážitek z filmu Fantazie tak pro vás dostane nový rozměr a generace diváků budou mít příležitost si tento hudební skvost užít jako nikdy dřív! Bez filmu Fantazie nemůže být žádná domácí kolekce Disneyho filmů úplná. Na vlastní oči spatříte hudbu, která ožije, na vlastní uši uslyšíte obrazy, které začnou zpívat, a srdce si tuto směs bude žádat znovu a znovu!;13.11.1940 RKO Radio Pictures;hudba, koncert;;;James Algar, Samuel Armstrong, Ford Beebe;Walt Disney, Leopold Stokowski, Paul J. Smith, James MacDonald;;/tvurce/3426-walt-disney/prehled/<br>/tvurce/3426-walt-disney/prehled/<br>https://srv.tunefindforfans.com/showads/track/srvclk.php?aid=100006796&lp=https://www.disneyplus.com/en-cz/browse/entity-f08e9233-5325-45ac-a070-134f9725f1fd<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/fantasia/umc.cmc.36cr7afaq8tjqk2aumi75doba<br>/tvurce/3426-walt-disney/prehled/<br>/tvurce/3426-walt-disney/prehled/<br>https://srv.tunefindforfans.com/showads/track/srvclk.php?aid=100006796&lp=https://www.disneyplus.com/en-cz/browse/entity-f08e9233-5325-45ac-a070-134f9725f1fd<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/fantasia/umc.cmc.36cr7afaq8tjqk2aumi75doba<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;Academy Awards (2x)<br>New York Film Critics Circle Awards (1x)<br>;;;;;
169633;Devdas;m;2002;79,32773109;185.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/160/422/160422274_32d61c.jpg;https://www.csfd.cz/film/169633-devdas/;Indie;Romantický / Drama / Muzikál;Devdas;Již popáté zfilmovaná sága o muži jménem Devdas (Shah Rukh Khan), který miloval svou dětskou lásku, Paro (Aishwarya Rai), nemohl si ji však vzít kvůli odporu své rodiny, jemuž se slabošsky nedokázal vzepřít. Poté, co je Paro provdána za jiného, nachází útěchu v alkoholu a náručí kurtizány Chandramukhi (Madhuri Dixit). Snímek je výjimečný zejména po vizuální stránce a detailně propracovanou choreografií.;;podle knihy, láska, alkoholismus, předsudky;;;Sanjay Leela Bhansali;Shahrukh Khan, Madhuri Dixit, Aishwarya Rai Bachchan, Jackie Shroff, Kiron Kher, Milind Gunaji, Smita Jaykar, Tiku Talsania, Manoj Joshi, Dina Pathak;Sarat Chandra Chattopadhyay;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/devdas/umc.cmc.6ortdjmet1n7dd3alz54wwefx<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/devdas/umc.cmc.6ortdjmet1n7dd3alz54wwefx<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Academy of Film and Television Arts (BAFTA) (1x)<br>Filmfare Awards (6x)<br>;Filmfare Awards (10x)<br>;;;;;
411;Zkáza Titanicu;m;1958;79,29648241;123.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/143/058/143058651_vwvgyc.jpg;https://www.csfd.cz/film/411-zkaza-titanicu/;Velká Británie;Drama / Historický / Katastrofický;A Night to Remember;Málokdo tušil, že toto bude noc, na kterou nikdy nezapomenou. Je 14. dubna roku 1912, krátce před půlnocí. Největšímu a nejluxusnějšímu plavidlu své doby se do cesty postaví obrovský ledovec. Trhlina v boku Titaniku znamená rozsudek smrti nejen pro samotnou loď, ale i 1500 cestujících, na které nezbude v záchranných člunech místo. Černobílé zpracování jedné z největších námořních katastrof je soustředěno hlavně okolo druhého důstojníka lodi, Charlese Herberta Lightollera (Kenneth More). (mahler);05.02.1960 Ústřední půjčovna filmů;podle knihy, černobílý film, smrt, 20. století, podle skutečného příběhu, moře, nehoda, voda, lodě, oceán, období 1910-1920, třídní boj, katastrofa, loď v ohrožení, ledovec, Titanic;;;Roy Ward Baker;Kenneth More, Anthony Bushell, David McCallum, Alec McCowen, Laurence Naismith, Andrew Keir, Derren Nesbitt, Bernard Fox, Desmond Llewelyn, Honor Blackman;Walter Lord;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;British Academy of Film and Television Arts (BAFTA) (1x)<br>;Golden Globes (1x)<br>;;;;;
114855;Mistr amatér;s;2015;79,29236499;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/882/168882213_08rsfb.jpg;https://www.csfd.cz/film/114855-mistr-amater/;USA;Komedie / Drama;Master of None;Uznávaný seriál, ve kterém herec Dev a jeho dětská parťačka Denise řeší s všelijakými kamarády lásku, práci, společenské poměry a spoustu dalších věcí. (Netflix);Na VOD od 06.11.2015 Netflix (Série 1);;3.0;25.0;James Ponsoldt, Aziz Ansari, Eric Wareheim;Aziz Ansari, Eric Wareheim, Noël Wells, Lena Waithe, H. Jon Benjamin, Kelvin Yu, Alessandra Mastronardi, Shoukath Ansari, Fatima Ansari, Bobby Cannavale;;https://www.netflix.com/title/80049714<br>https://www.netflix.com/<br>https://www.netflix.com/title/80049714<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (2x)<br>Critics Choice Awards (3x)<br>;Golden Globes (1x)<br>Critics Choice Awards (1x)<br>;;;;;
47148;La Lune à un mètre;m;1898;79,28994083;3.0;https://static.pmgstatic.com/assets/images/050b5bad23b8eb0b4f88f971b8f6a168/empty-image.svg;https://www.csfd.cz/film/47148-la-lune-a-un-metre/;Francie;Komedie / Sci-Fi / Krátkometrážní;Le Rêve d'un astronome;Krátkometrážny film o tom, ako bádajúci astrológ zaspí a do sna sa mu vblúdi sudička, prinášajúca mu to, po čom najviac túži. Do sna sa mu teda dostáva vytúžený mesiac, ktorý má konečne na dosah a tak ho môže bližšie spoznať. V bláznivom sne o mesiaci mu ale začne robiť šarapatu čert... (T2);;černobílý film, Měsíc;;;Georges Méliès;;;http://www.youtube.com/watch?v=0IE6GFvuoQ0<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;;;;;
222796;Ergo Proxy;s;2006;79,28980527;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/164/496/164496801_551f64.jpg;https://www.csfd.cz/film/222796-ergo-proxy/;Japonsko;Animovaný / Drama / Sci-Fi / Psychologický / Mysteriózní;エルゴプラクシー;Budoucnost... Lidé žijí ve velkých městech, schovaných po bílými kopulemi a s robotickými pomocníky, tzv. Autoravy po boku. Re-L Mayerová je tajná agentka, která se stará o likvidaci Autoravů, kteří se pokazí. Její cestu však jednoho dne zkříží tajemná vysoká postava - Proxy. Re-L se rozhodne vypátrat, co je Proxy zač, a v tomto úkolu ji pomáhá nesmělý ruský imigrant Vincent Law, o něhož Proxy evidentně jeví zájem. (Skejpr);V TV od 25.02.2006 WOWOW;anime, umělá inteligence, kyberpunk;0.0;23.0;Šuko Murase, Sajo Jamamoto, Kei Cunemacu;Rie Saitó, Kódži Jusa, Akiko Jadžima, Jóko Sómi, Ai Kobajaši, Akio Ócuka, Acuko Tanaka, Bin Šimada, Hóko Kuwašima, Hiroši Kamija;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;;;;;
320278;Road to Ninja: Naruto the Movie;m;2012;79,2786294;109.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/789/159789095_d3d1ea.jpg;https://www.csfd.cz/film/320278-road-to-ninja-naruto-the-movie/;Japonsko;Animovaný / Akční / Drama / Fantasy / Komedie;ロード・トゥ・ニンジャ ‐ナルト・ザ・ムービー;Zlovolný Madara vytvoří alternativní svět, kam přenese Naruta a Sakuru. Tato alternativní dimenze je sice částečně stvořena k obrazu nejhlubších přání obou hrdinů, ale jinak je zde vše naruby. Hrdinové si brzy uvědomí, že sem nepatří a začne se jim stýskat po jejich pravém domově a přátelích. Aby se dostali zpátky domů do svého reálného světa, budou muset získat záhadný svitek červeného měsíce. Ten ale hledá také záhadný muž v masce, který se s Madarovou pomocí snaží ovládnout alternativní svět. Podaří se Narutovi a Sakuře vrátit zpět a překazit Madarovi plán? (Euky27);28.07.2012 Toho Company;;;;Hajato Date;Nana Mizuki, Noriaki Sugijama, Teššó Genda, Tomojuki Dan, Tošihiko Seki, Kentaró Itó, Tošijuki Morikawa, Kazue Ikura, Hideo Išikawa, Džunko Takeuči;Masaši Kišimoto;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;;;;;
85944;Šest v tom;s;1997;79,27321669;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/168/884/168884976_0do3cg.jpg;https://www.csfd.cz/film/85944-sest-v-tom/;Velká Británie;Komedie / Drama / Romantický;Cold Feet;Lehce komediální, romantický, ale místy také vážný britský seriál navazující na svůj pilotní film Cold Feet zobrazuje hořkosladký život tří párů v Manchesteru přesně takový jaký je, se vším všudy, s láskou, nadšením, smíchem ale i nevěrou, zklamáním a pláčem. Proložený typicky britským humorem představuje divákovi svět obyčejných lidí neobyčejným a poutavým způsobem... (H34D);V TV od 11.09.2017 Independent Television;;9.0;60.0;Terry McDonough, Tim Whitby, Simon Delaney;James Nesbitt, John Thomson, Robert Bathurst, Hermione Norris, Fay Ripley, Helen Baxendale, Jacey Salles, Ceallach Spellman, Daisy Edgar-Jones, Jack Harper;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;;;;;
23026;Vzdušné zámky;m;1938;79,26315789;83.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/194/158194494_2eff8b.jpg;https://www.csfd.cz/film/23026-vzdusne-zamky/;USA;Komedie / Muzikál / Romantický;Carefree;Americká komedie potvrzuje známé pravidlo: nikdy neposílat svou snoubenku za přítelem, ani tím nejlepším. Steven udělal přesný opak. Se svojí přítelkyní Amandou už dlouho řešil menší či větší problémy. Pocítil, že vztah je vážně ohrožen a že je nutno jednat. Jeho přítel doktor Tony Flagg by byl tím správným důvěrníkem a odborníkem zároveň. Právě jeho tedy požádal o radu a pomoc v tak delikátní záležitosti. Po mnoha malých nedorozuměních se pochopitelně Amanda zamiluje právě do Flagga a pikantní milostný propletenec je na světě. Flagg použije hypnotického spánku, aby zpátky posílil její city k příteli Stevenovi. To situaci ještě zkomplikuje. V romantické lehké komedii s hudbou Irvinga Berlina se především tančí a zpívá. Fred Astaire si zahrál dr. Flagga a Ginger Rogersová zde pochopitelně ztvárnila zamilovanou Amandu.;02.09.1938 RKO Radio Pictures;černobílý film;;;Mark Sandrich;Fred Astaire, Ginger Rogers, Ralph Bellamy, Luella Gear, Jack Carson, Clarence Kolb, Franklin Pangborn, Walter Kingsford, Kay Sutton, Hattie McDaniel;;https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Academy Awards (3x)<br>;;;;;;
444594;Hledání Aljašky;s;2019;79,25407925;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/163/745/163745044_d83ebf.jpg;https://www.csfd.cz/film/444594-hledani-aljasky/;USA;Drama / Romantický;Looking for Alaska;Osmidílná seriálová adaptace úspěšného stejnojmenného románu spisovatele Johna Greena se točí kolem dospívajícího chlapce Milese 'Válečka' Haltera (Charlie Plummer), který se ve snaze dospět k hlubšímu pochopení života přihlásí na internátní školu. Tam se zamiluje do Aljašky Youngové (Kristine Frosethová) a najde si partu věrných přátel. Po nečekané tragédii se však Miles a jeho nejbližší kamarádi snaží porozumět tomu, čím si museli projít. (HBO Europe);Na VOD od 18.10.2019 Hulu;podle knihy, láska, smrt, přátelství, dívka, gay, škola, střední škola, nehoda, autonehoda, internátní škola;0.0;8.0;Sarah Adina Smith, Rachel Lee Goldenberg, Brett Haley;Kristine Froseth, Charlie Plummer, Sofia Vassilieva, Uriah Shelton, Landry Bender, Jordan Connor, Abbie Gayle, Ron Cephas Jones, Jay Lee, Timothy Simons;John Green;http://www.hbo.eu<br>http://www.hbo.eu<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;;;;;;;
135342;Arrested Development;s;2003;79,25176946;;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/158/301/158301638_1175e3.jpg;https://www.csfd.cz/film/135342-arrested-development/;USA;Komedie;;George Bluth Sr. (Jeffrey Tambor), hlava rodiny, zakladatel a bývalý výkonný ředitel Bluth Company, která buduje malá sídla a obchoduje s nimi, je zatčený pro finanční podvody. Jeho manželka Lucille (Jessica Walter) se stává výkonnou ředitelkou společnosti, a do funkce prezidenta jmenuje svého nejmladšího syna Bustera (Tony Hale). Ten není pro funkci kompetentní, a tak se rodina obrací na Michaela (Jason Bateman), prostředního syna a dvojče jediné Bluthovic dcery Lindsay (Portia de Rossi). Ten se funkce ujme, a aby dysfunkční rodinu udržel pohromadě, přesvědčí Michael svého syna (Michael Cera) a rodinu sestry (David Cross, Alia Shawkat), aby společně bydleli v jednom z modelových domů Bluth Company.Taková je výchozí situace pro sitcom, který si za pouhé tři roky svého trvání stačil vybudovat status kultu, a získal šest cen Emmy a jeden Zlatý glóbus. (Tom Riddle);V TV od 02.11.2003 Fox Network;sitcom;5.0;84.0;Mitchell Hurwitz, Joe Russo, Anthony Russo;Jason Bateman, Portia de Rossi, Will Arnett, Michael Cera, Alia Shawkat, David Cross, Jeffrey Tambor, Jessica Walter, Armie Hammer, Ron Howard;;https://www.csfd.cz/vod/netflix/<br>https://www.csfd.cz/vod/netflix/<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Golden Globes (3x)<br>;Golden Globes (1x)<br>;;;;;
340977;Ovečka Shaun ve filmu;m;2015;79,24965262;85.0;https://image.pmgstatic.com/cache/resized/w420/files/images/film/posters/159/529/159529611_588cfa.jpg;https://www.csfd.cz/film/340977-ovecka-shaun-ve-filmu/;Velká Británie / Francie;Animovaný / Fantasy / Dobrodružný / Komedie / Rodinný;Shaun the Sheep Movie;Život na farmě je nekonečná nuda. Každý den plyne ve stejném rytmu, Shaun musí poslouchat a dělat co farmář nařídí. Jak jen mít jeden jediný den volna? To chce pořádný plán, takže Shaun vymyslí způsob, jak mít zase jeden odpočinkový den. Ale i plánovat se musí umět a každý plán se může zvrtnout! Shaun a další ovce přijdou s mazaným trikem jak farmáře uspat. Skáčou stále dokolečka přes ohradu, farmář počítá, počítá a počítá své ovečky, až nakonec usne. Ovce potom farmáře opatrně uloží do starého karavanu v rohu hřiště a předstírají, že je noc. Když farmářův věrný pes Bitzer zjistí, co ovce udělaly, celý plán končí. Blitzer se snaží farmáře dostat z karavanu, ale karavan se uvolní a přes všechny překážky vyjede ven na silnici i se spícím farmářem uvnitř. Bitzer vyrazí za karavanem, který ujíždí přímo do velkoměsta. Shaun a ovčí stádo zatím hospodaří na farmě. Farmář a pes se z města stále nevracejí a na farmě zavládne chaos. Stádo se Shaun v čele se rozhodne napravit svoji chybu a vydá se do velkoměsta najít farmáře a jeho věrného Bitzera. Na této záchranné výpravě je čeká mnoho dobrodružství. Budou Shaun a kamarádi schopni najít svého farmáře dřív, než se ztratí navždy? (Bohemia MP);06.02.2015 StudioCanal UK;přátelé, policie, město, útěk, zvířata, peníze, venkov, vězení, psi, farma, naschvály, prasata, ovce, plastelínová animace, stodola;;;Mark Burton, Richard Starzak;Omid Djalili, John Sparkes, Kate Harbour, Andy Nyman, Nick Park, Justin Fletcher, Richard Webber, Simon Greenall, Jack Paulson, Nia Medi James;;https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/shaun-the-sheep-movie/umc.cmc.327g94goo5099ifjs0x9v2vf4<br>https://www.iprima.cz/filmy/ovecka-shaun-ve-filmu?utm_source=csfd&utm_medium=section_vod&utm_campaign=link_exchange<br>https://www.youtube.com/watch?v=yDbYJqnQmZs<br>https://srv.clickfuse.com/ads/adclkr.php?id=100006636&url=https://tv.apple.com/cz/movie/shaun-the-sheep-movie/umc.cmc.327g94goo5099ifjs0x9v2vf4<br>https://www.iprima.cz/filmy/ovecka-shaun-ve-filmu?utm_source=csfd&utm_medium=section_vod&utm_campaign=link_exchange<br>https://www.youtube.com/watch?v=yDbYJqnQmZs<br>https://apps.apple.com/cz/app/id6755365206<br>https://play.google.com/store/apps/details?id=cz.csfd.csfdroid<br>;Academy Awards (1x)<br>British Academy of Film and Television Arts (BAFTA) (1x)<br>European Film Awards (1x)<br>Golden Globes (1x)<br>Critics Choice Awards (1x)<br>Florida Film Critics Circle Awards (1x)<br>;;;;;;
